id,className,a-index,inDeg,isKey?,OSE
241,org.jhotdraw.standard.StandardFigureSelection,48.7,5,0,2.146237237
242,org.jhotdraw.contrib.dnd.DNDInterface,24.5,2,0,0.111650793
243,org.jhotdraw.util.Geom,22.727272,22,2,5.879215787
244,org.jhotdraw.contrib.html.EllipseFigureGeometricAdapter,10.5,0,0,0
245,org.jhotdraw.contrib.SVGDrawApp,30.5,1,0,0.115351139
246,org.jhotdraw.test.contrib.GraphicalCompositeFigureTest,42.2,0,0,0
247,org.jhotdraw.figures.PolyLineConnector,40.8,2,0,0.344604851
248,org.jhotdraw.samples.nothing.NothingApp,27.916666,1,0,0.115351139
249,org.jhotdraw.test.standard.SelectionToolTest,45.5,0,0,0
250,org.jhotdraw.standard.NorthWestHandle,59.833332,1,0,0.061298225
251,org.jhotdraw.standard.HandleAndEnumerator,18,1,0,0.115351139
252,org.jhotdraw.test.standard.StandardDrawingViewTest,32.285713,0,0,0
253,org.jhotdraw.test.figures.ArrowTipTest,8,0,0,0
254,org.jhotdraw.framework.FigureSelectionListener,49.5,6,0,23.15158854
255,org.jhotdraw.standard.StandardDrawingView.DrawingViewKeyListener,19,1,0,0.05757559
256,org.jhotdraw.test.figures.EllipseFigureTest,15,0,0,0
257,org.jhotdraw.test.standard.PasteCommandTest,42,0,0,0
258,org.jhotdraw.contrib.dnd.DragNDropTool,50.333332,2,0,0.088780237
259,org.jhotdraw.standard.InsertIntoDrawingVisitor,53.625,2,0,0.212378467
260,org.jhotdraw.test.standard.FigureEnumeratorTest,39.75,0,0,0
261,org.jhotdraw.test.util.IconkitTest,41.5,0,0,0
262,org.jhotdraw.figures.AbstractLineDecoration,24.8,1,0,0.261958782
263,org.jhotdraw.util.Bounds,20,2,0,0.365486635
264,org.jhotdraw.test.framework.FrameworkSuite,0,0,0,0
265,org.jhotdraw.test.contrib.ChopDiamondConnectorTest,5,0,0,0
266,org.jhotdraw.contrib.WindowMenu.ChildMenuItem,8,1,0,0.077995318
267,org.jhotdraw.contrib.CTXCommandMenu,9.6,2,0,0.168984819
268,org.jhotdraw.contrib.html.AttributeContentProducerContext,2.5,1,0,0.110246466
269,org.jhotdraw.contrib.html.AttributeFigureContentProducer,21.4,1,0,0.043878047
270,org.jhotdraw.framework.Locator,31.636364,18,2,26.49982497
271,org.jhotdraw.standard.ChangeAttributeCommand,61,3,0,2.068609447
272,org.jhotdraw.figures.BorderTool,63.4,3,0,0.254452202
273,org.jhotdraw.standard.StandardDrawingView.DrawingViewMouseListener,36,1,0,0.027867895
274,org.jhotdraw.contrib.html.FigureDataContentProducer,21.4,3,0,0.142936263
275,org.jhotdraw.test.standard.RelativeLocatorTest,28,0,0,0
276,org.jhotdraw.contrib.zoom.ScalingGraphics.ScalingFontMetrics,3,1,0,0.480831564
277,org.jhotdraw.samples.pert.PertFigure,40.642857,3,2,0.44572761
278,org.jhotdraw.test.standard.HandleTrackerTest,31.166666,0,0,0
279,org.jhotdraw.util.GraphNode,69,1,0,0.236945713
280,org.jhotdraw.test.contrib.TextAreaFigureTest,17,0,0,0
281,org.jhotdraw.contrib.DesktopEvent,42,2,0,1.79960252
282,org.jhotdraw.standard.SelectAreaTracker,67.125,3,0,0.270039164
283,org.jhotdraw.util.PaletteLayout,37,2,0,0.350333749
284,org.jhotdraw.standard.SelectAllCommand,69.71429,2,0,0.241098795
285,org.jhotdraw.samples.pert.PertDependency,32.3,4,0,0.361482132
286,org.jhotdraw.figures.ShortestDistanceConnector,41,2,0,0.269972755
287,org.jhotdraw.figures.InsertImageCommand,55.5,2,0,0.180332685
288,org.jhotdraw.test.framework.AllTests,12,1,0,0.042402484
289,org.jhotdraw.figures.FontSizeHandle,53.25,2,0,0.236245057
290,org.jhotdraw.samples.net.NetApp,30.428572,1,0,0.115351139
291,org.jhotdraw.test.samples.pert.PertAppletTest,10,0,0,0
292,org.jhotdraw.test.util.PaletteLayoutTest,2,0,0,0
293,org.jhotdraw.test.util.RedoCommandTest,39.5,0,0,0
294,org.jhotdraw.contrib.html.HTMLContentProducerContext,13.5,2,0,0.077065133
295,org.jhotdraw.standard.HandleTracker,26.333334,3,0,0.270039164
296,org.jhotdraw.figures.ScribbleTool,54.416668,3,0,0.254452202
297,org.jhotdraw.figures.ElbowTextLocator,53.333332,1,0,0.033445264
298,org.jhotdraw.test.figures.InsertImageCommandTest,40,0,0,0
299,org.jhotdraw.test.samples.net.AllTests,12,1,0,0.042402484
300,org.jhotdraw.samples.pert.PertFigureCreationTool,43.333332,3,0,0.270185892
301,org.jhotdraw.standard.NullTool,56,2,0,0.241098795
302,org.jhotdraw.contrib.html.DisposableResourceManagerFactory,9,1,0,0.02065167
303,org.jhotdraw.standard.CreationTool,46.714287,15,0,7.95023961
304,org.jhotdraw.test.figures.TextFigureTest,27,0,0,0
305,org.jhotdraw.figures.GroupCommand,56.57143,3,0,0.328030628
306,org.jhotdraw.util.VersionControlStrategy,37.333332,3,0,0.322864859
307,org.jhotdraw.contrib.zoom.AreaTracker,60.25,1,0,0.075166179
308,org.jhotdraw.standard.StandardDrawingView,51.8125,6,1,1.399311421
309,org.jhotdraw.util.Storable,46.857143,11,0,41.52594359
310,org.jhotdraw.figures.ElbowConnection,36.214287,5,0,0.436271773
311,org.jhotdraw.standard.DragTracker,66,3,0,0.270039164
312,org.jhotdraw.figures.ElbowHandle,61.833332,2,0,0.204152662
313,org.jhotdraw.samples.pert.PertApplication,26.25,1,0,0.115351139
314,org.jhotdraw.test.contrib.PolygonFigureTest,21,0,0,0
315,org.jhotdraw.test.figures.LineConnectionTest,33,0,0,0
316,org.jhotdraw.contrib.JScrollPaneDesktop,42,1,0,0.115351139
317,org.jhotdraw.contrib.Layoutable,34.8,6,0,1.444758546
318,org.jhotdraw.contrib.html.TextHolderContentProducer,22,1,0,0.02065167
319,org.jhotdraw.contrib.html.DiamondFigureGeometricAdapter,8,0,0,0
320,org.jhotdraw.test.util.StorageFormatManagerTest,6.6666665,0,0,0
321,org.jhotdraw.test.util.VersionManagementTest,4,0,0,0
322,org.jhotdraw.test.contrib.PolygonHandleTest,34,0,0,0
323,org.jhotdraw.standard.SendToBackCommand,69.71429,2,0,0.241098795
324,org.jhotdraw.standard.EastHandle,59.833332,1,0,0.061298225
325,org.jhotdraw.figures.GroupFigure,32.77778,2,0,0.135251405
326,org.jhotdraw.standard.LocatorHandle,30.555555,6,0,1.288958184
327,org.jhotdraw.contrib.html.ColorContentProducer,25.5,1,0,0.092085772
328,org.jhotdraw.test.figures.BorderDecoratorTest,5,0,0,0
329,org.jhotdraw.contrib.html.StandardDisposableResourceManager,6,1,0,0.044381152
330,org.jhotdraw.standard.SouthHandle,59.833332,1,0,0.061298225
331,org.jhotdraw.test.figures.FontSizeHandleTest,38.75,0,0,0
332,org.jhotdraw.figures.TextTool.UndoActivity,69,2,0,0.296440081
333,org.jhotdraw.figures.ConnectedTextTool,45.18182,3,0,0.254452202
334,org.jhotdraw.util.CommandListener,14.6,6,0,4.726804326
335,org.jhotdraw.standard.ConnectionHandle,49,3,0,0.503559571
336,org.jhotdraw.test.contrib.DesktopEventServiceTest,25.75,0,0,0
337,org.jhotdraw.util.CommandButton,19.666666,2,0,0.430419059
338,org.jhotdraw.contrib.html.HTMLColorContentProducer,12.333333,1,0,0.02065167
339,org.jhotdraw.test.util.CommandMenuTest,7,0,0,0
340,org.jhotdraw.test.figures.ScribbleToolTest,43,0,0,0
341,org.jhotdraw.figures.RectangleFigure,27.285715,37,2,10.96653483
342,org.jhotdraw.test.util.collections.jdk11.MapWrapperTest,2,0,0,0
343,org.jhotdraw.test.figures.TextToolTest,47,0,0,0
344,org.jhotdraw.test.samples.javadraw.AnimationDecoratorTest,7,0,0,0
345,org.jhotdraw.standard.ChangeAttributeCommand.UndoActivity,69.666664,1,0,0.084334695
346,org.jhotdraw.figures.LineConnection,36.5,16,0,3.028772443
347,org.jhotdraw.contrib.MiniMapView.SubjectListener,9,1,0,0.097156343
348,org.jhotdraw.test.standard.DeleteCommandTest,46,0,0,0
349,org.jhotdraw.contrib.zoom.ZoomDrawingView,56.5,2,0,0.110144682
350,org.jhotdraw.framework.DrawingView,44,129,1,314.2332108
351,org.jhotdraw.framework.ViewChangeListener,54.285713,6,0,11.06338562
352,org.jhotdraw.contrib.SplitPaneDrawApplication,22.75,1,0,0.064978585
353,org.jhotdraw.test.util.FloatingTextFieldTest,3,0,0,0
354,org.jhotdraw.test.util.collections.jdk12.Jdk12Suite,0,0,0,0
355,org.jhotdraw.contrib.PolygonTool,50.76923,5,0,0.523585538
356,org.jhotdraw.figures.ConnectedTextTool.UndoActivity,67.5,1,0,0.027215559
357,org.jhotdraw.contrib.CustomSelectionTool,55.666668,1,0,0.115351139
358,org.jhotdraw.contrib.FloatingTextArea,14,2,0,0.414199322
359,org.jhotdraw.contrib.PolygonHandle.UndoActivity,48,1,0,0.026208837
360,org.jhotdraw.samples.javadraw.JavaDrawApp,38.411766,2,2,31.2127065
361,org.jhotdraw.test.JHDTestCase,23.666666,71,2,37.60996469
362,org.jhotdraw.standard.FigureEnumerator,37.75,26,2,18.06093387
363,org.jhotdraw.test.standard.PeripheralLocatorTest,3,0,0,0
364,org.jhotdraw.test.standard.LocatorHandleTest,39.25,0,0,0
365,org.jhotdraw.figures.RoundRectangleFigure,30.23077,8,0,0.874646602
366,org.jhotdraw.contrib.dnd.DNDHelper,51.6,3,0,0.538881314
367,org.jhotdraw.standard.PasteCommand,57,2,0,0.241098795
368,org.jhotdraw.test.standard.ChopBoxConnectorTest,10,0,0,0
369,org.jhotdraw.test.standard.OffsetLocatorTest,8,0,0,0
370,org.jhotdraw.figures.ConnectedTextTool.DeleteUndoActivity,47.666668,1,0,0.056270916
371,org.jhotdraw.standard.TextHolder,35.625,10,2,19.37739214
372,org.jhotdraw.test.standard.StandardFigureSelectionTest,41.333332,0,0,0
373,org.jhotdraw.standard.SendToBackCommand.UndoActivity,75.666664,2,0,0.067986499
374,org.jhotdraw.contrib.ClippingUpdateStrategy,77,1,0,0.115351139
375,org.jhotdraw.figures.BorderTool.UndoActivity,68,1,0,0.027845942
376,org.jhotdraw.contrib.AutoscrollHelper,19.5,2,0,0.12841905
377,org.jhotdraw.test.util.collections.jdk11.Jdk11Suite,0,0,0,0
378,org.jhotdraw.contrib.JPanelDesktop,47.2,3,0,0.312905745
379,org.jhotdraw.contrib.CustomToolBar,57,1,0,0.115351139
380,org.jhotdraw.standard.ChangeConnectionStartHandle,54,3,0,0.342970202
381,org.jhotdraw.contrib.zoom.ZoomUpdateStrategy,50.666668,0,0,0
382,org.jhotdraw.test.samples.javadraw.PatternPainterTest,50.333332,0,0,0
383,org.jhotdraw.standard.BufferedUpdateStrategy,62,2,0,0.127367145
384,org.jhotdraw.contrib.StandardLayouter,41.833332,2,0,0.195590378
385,org.jhotdraw.test.contrib.NestedCreationToolTest,41.333332,0,0,0
386,org.jhotdraw.framework.HandleEnumeration,32.117645,26,0,25.41926691
387,org.jhotdraw.contrib.SimpleLayouter,50.142857,4,0,0.982082863
388,org.jhotdraw.standard.ConnectionTool.UndoActivity,54.57143,1,0,0.054182387
389,org.jhotdraw.framework.FigureChangeListener,32.57143,17,2,91.3420757
390,org.jhotdraw.contrib.SplitPaneDesktop,35,2,0,0.109666908
391,org.jhotdraw.standard.DeleteCommand,56.615383,9,0,1.234182348
392,org.jhotdraw.util.UndoableCommand,55,4,0,3.288083452
393,org.jhotdraw.standard.CopyCommand,63,2,0,0.241098795
394,org.jhotdraw.contrib.MiniMapView.MouseListener,9,1,0,0.097156343
395,org.jhotdraw.standard.PeripheralLocator,70,1,0,0.115351139
396,org.jhotdraw.test.util.StorableInputTest,43,0,0,0
397,org.jhotdraw.util.collections.jdk11.IteratorWrapper,3,3,0,0.731128631
398,org.jhotdraw.contrib.html.HTMLTextAreaFigure.InvalidAttributeMarker,22,1,0,0.054890755
399,org.jhotdraw.samples.javadraw.JavaDrawViewer,50.5,1,0,0.090190089
400,org.jhotdraw.framework.PointConstrainer,36,8,0,16.95745664
401,org.jhotdraw.contrib.html.ResourceDisposabilityStrategy,6,3,0,0.461764487
402,org.jhotdraw.test.standard.InsertIntoDrawingVisitorTest,72,0,0,0
403,org.jhotdraw.figures.UngroupCommand,74.375,3,0,0.328030628
404,org.jhotdraw.test.util.collections.jdk11.CollectionsFactoryJDK11Test,5,0,0,0
405,org.jhotdraw.test.figures.RoundRectangleFigureTest,18,0,0,0
406,org.jhotdraw.test.standard.SimpleUpdateStrategyTest,7,0,0,0
407,org.jhotdraw.figures.FigureAttributes,52.5,3,0,1.667556054
408,org.jhotdraw.framework.FigureChangeEvent,30.615385,17,2,18.35208688
409,org.jhotdraw.test.standard.ChangeConnectionStartHandleTest,21.5,0,0,0
410,org.jhotdraw.contrib.CommandCheckBoxMenuItem,10,2,0,0.317347329
411,org.jhotdraw.figures.AttributeFigure,34,12,0,2.948597027
412,org.jhotdraw.framework.ToolListener,17.2,5,0,6.401722846
413,org.jhotdraw.samples.javadraw.FollowURLTool,54.5,1,0,0.047027617
414,org.jhotdraw.test.util.AllTests,12,1,0,0.042402484
415,org.jhotdraw.contrib.MiniMapView,52.75,3,0,0.312291624
416,org.jhotdraw.test.util.collections.jdk11.AllTests,12,1,0,0.042402484
417,org.jhotdraw.util.UndoableTool,49.5,3,0,1.435663338
418,org.jhotdraw.util.ReverseListEnumerator,4.5,2,0,0.298105543
