id,className,a-index,inDeg,isKey?,OSE
163,org.apache.tools.ant.taskdefs.XmlProperty,236.83333,0,0,0
164,org.apache.tools.ant.types.Commandline.Argument,45.133335,30,0,45.44556187
165,org.apache.tools.ant.types.Environment.Variable,77.333336,9,0,1.089505026
166,org.apache.tools.ant.types.selectors.TypeSelector.FileType,39.5,1,0,0.124573541
167,org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer,94,1,0,0.036589381
168,org.apache.tools.ant.taskdefs.optional.junit.BatchTest,101.8,1,0,0.077567934
169,org.apache.tools.ant.taskdefs.optional.EchoProperties.FormatAttribute,39.5,1,0,0.021265903
170,org.apache.tools.ant.taskdefs.MacroDef.Text,157,2,0,0.178756757
171,org.apache.tools.ant.taskdefs.optional.starteam.StarTeamCheckout,178.5,0,0,0
172,org.apache.tools.ant.types.Path.PathElement,55,2,0,11.38708711
173,org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.CacheName,46,1,0,0.079562804
174,org.apache.tools.ant.taskdefs.UpToDate,134.72728,1,2,0.044617254
175,org.apache.tools.ant.taskdefs.XSLTLiaison2,10.333333,1,0,0.028834893
176,org.apache.tools.ant.taskdefs.optional.ejb.WebsphereDeploymentTool,139,1,2,0.047023355
177,org.apache.tools.ant.taskdefs.optional.dotnet.ImportTypelib,226.2,0,0,0
178,org.apache.tools.ant.taskdefs.optional.sitraka.bytecode.MethodInfo,9,2,0,0.648723263
179,org.apache.tools.ant.taskdefs.optional.vss.MSVSSADD,179,0,0,0
180,org.apache.tools.ant.taskdefs.optional.sitraka.CovReport.ReportFormat,41.5,1,0,0.021931323
181,org.apache.tools.ant.taskdefs.optional.perforce.P4OutputStream,7,1,0,0.146786374
182,org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype,203.14285,0,0,0
183,org.apache.tools.ant.taskdefs.optional.script.ScriptDef.NestedElement,13,1,0,0.058010285
184,org.apache.tools.ant.taskdefs.compilers.Gcj,159,1,0,0.014379122
185,org.apache.tools.ant.BuildListener,70.166664,13,2,66.83616625
186,org.apache.tools.ant.taskdefs.cvslib.CVSEntry,6.6666665,3,0,0.524647722
187,org.apache.tools.ant.types.optional.image.DrawOperation,5.6,7,0,0.426444668
188,org.apache.tools.ant.types.selectors.DateSelector,57.8,5,0,0.234730118
189,org.apache.tools.ant.taskdefs.optional.sitraka.CovMerge,172.88889,0,0,0
190,org.apache.tools.ant.taskdefs.optional.unix.Chgrp,185,0,0,0
191,org.apache.tools.ant.taskdefs.optional.junit.XMLConstants,9,2,2,0.062707995
192,org.apache.tools.ant.taskdefs.Jar,152.875,2,2,0.045589926
193,org.apache.tools.ant.taskdefs.optional.extension.ExtraAttribute,226.5,1,0,0.036589381
194,org.apache.tools.ant.taskdefs.optional.net.TelnetTask.TelnetWrite,115.5,1,0,0.013907675
195,org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,6,1,0,0.22271771
196,org.apache.tools.ant.types.Resource,22.666666,8,0,3.758867686
197,org.apache.tools.ant.helper.ProjectHelper2.ElementHandler,78.42857,1,1,0.01613783
198,org.apache.tools.ant.taskdefs.optional.junit.SummaryJUnitResultFormatter,123.5,1,0,0.077567934
199,org.apache.tools.ant.taskdefs.BZip2,179,0,0,0
200,org.apache.tools.ant.TypeAdapter,92.5,3,0,0.286739602
201,org.apache.tools.ant.taskdefs.Ant,130,3,2,0.388833134
202,org.apache.tools.ant.taskdefs.XSLTProcess.Param,267,1,0,0.062468654
203,org.apache.tools.ant.taskdefs.optional.windows.Attrib,138.16667,0,0,0
204,org.apache.tools.ant.filters.TokenFilter.ChainableReaderFilter,53.4,6,0,0.29949668
205,org.apache.tools.ant.types.optional.depend.ClassfileSet,125,0,0,0
206,org.apache.tools.ant.taskdefs.Javadoc.SourceFile,27,1,0,0.112336623
