id,className,a-index,inDeg,isKey?,OSE
166,org.gjt.sp.jedit.gui.statusbar.MemoryStatusWidgetFactory.MemoryStatusWidget,54,1,0,0.008610348
167,org.gjt.sp.jedit.gui.CompleteWord.Completion,9,2,0,0.09514533
168,org.gjt.sp.jedit.gui.CompletionPopup.CellRenderer,10,1,0,0.007298313
169,org.gjt.sp.jedit.buffer.BufferUndoListener,101.5,1,0,0.087838364
170,org.gjt.sp.jedit.textarea.SquareFoldPainter,5,0,0,0
171,org.gjt.sp.jedit.pluginmgr.InstallPanel.EntryCompare,26,1,0,0.018884367
172,org.gjt.sp.jedit.bsh.ReturnControl,23.4,3,0,0.021398766
173,org.gjt.sp.jedit.gui.TaskMonitor.TaskTableEditor,130,1,0,0.008610348
174,org.gjt.sp.jedit.msg.DynamicMenuChanged,79.8,5,0,1.296818786
175,installer.OperatingSystem.HalfAnOS,12,1,0,0.014762591
176,org.gjt.sp.jedit.textarea.TextAreaDropHandler,102,1,0,0.085844632
177,org.gjt.sp.jedit.bufferset.BufferSetListener,52.333332,3,0,0.089287209
178,org.gjt.sp.jedit.buffer.DefaultFoldHandlerProvider,14.333333,1,0,0.006407214
179,org.gjt.sp.jedit.gui.AbstractContextOptionPane.ListHandler,11,1,0,0.004996254
180,installer.ConsoleProgress,4.6666665,2,0,0.015789602
181,org.gjt.sp.jedit.indent.IndentAction.Collapse,60,1,0,0.163839117
182,org.gjt.sp.jedit.bsh.ClassGeneratorUtil.ConstructorArgs,28,1,0,0.041351039
183,org.gjt.sp.jedit.EditPlugin.Deferred,32.5,1,0,0.025285743
184,org.gjt.sp.jedit.textarea.TextAreaPainter.PaintWrapGuide,62.25,1,0,0.023745673
185,org.gjt.sp.jedit.PerspectiveManager,102.875,4,0,3.0793881
186,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress.RosterThread,12.5,1,0,0.012845214
187,org.gjt.sp.jedit.search.AllBufferSet,87.5,1,0,0.010388974
188,org.gjt.sp.jedit.bsh.BSHTypedVariableDeclaration,44.4,2,0,0.015603325
189,org.gjt.sp.jedit.print.BufferPrinter1_4,143.83333,0,0,0
190,org.gjt.sp.jedit.MiscUtilities,81.44444,68,2,17.28636189
191,org.gjt.sp.jedit.options.AbbrevsOptionPane.AbbrevsModel.Abbrev,4,2,0,0.072769851
192,org.gjt.sp.jedit.bsh.BSHMethodDeclaration,43.363636,3,0,0.029571273
193,org.gjt.sp.jedit.textarea.ExtensionManager.Entry,10,1,0,0.022158921
194,org.gjt.sp.jedit.gui.DockableWindowManagerProvider,38.285713,0,0,0
195,org.gjt.sp.jedit.menu.EnhancedCheckBoxMenuItem.MouseHandler,137.6,1,0,0.005201257
196,org.gjt.sp.jedit.gui.tray.JEditSwingTrayIcon.MyMouseAdapter,116,1,0,0.004234865
197,org.gjt.sp.jedit.options.BrowserColorsModel,114,3,0,0.067967468
198,org.gjt.sp.jedit.msg.SearchSettingsChanged,62.75,2,0,0.306175742
199,org.gjt.sp.jedit.SplitConfigParser,6.5,1,0,0.012073784
200,org.gjt.sp.jedit.help.HelpHistoryModel.HistoryEntry,5.3333335,4,0,0.230946051
201,org.gjt.sp.util.TaskListener,18,8,0,0.281543232
202,de.masters_of_disaster.ant.tasks.ar.ArOutputStream,4.3333335,1,0,0.043713893
203,org.gjt.sp.util.SyntaxUtilities,90.22222,8,0,1.309143201
204,org.gjt.sp.jedit.bsh.BSHBinaryExpression,43.666668,1,0,0.143095653
205,org.gjt.sp.jedit.options.GutterOptionPane,88.57143,1,0,0.073881519
206,org.gjt.sp.jedit.pluginmgr.ManagePanel.KeyboardAction,22.666666,1,0,0.067786738
207,org.gjt.sp.jedit.gui.EnhancedDialog.WindowHandler,23,1,0,0.044490659
208,org.gjt.sp.jedit.indent.IndentAction.AlignParameter,42,1,0,0.005311159
209,org.gjt.sp.jedit.menu.RecentFilesProvider,97,0,0,0
210,org.gjt.sp.jedit.bsh.BshClassManager.SignatureKey,19,1,0,0.061970396
211,org.gjt.sp.jedit.gui.statusbar.MemoryStatusWidgetFactory.MemoryStatus.MouseHandler,167,1,0,0.006759905
212,org.gjt.sp.jedit.bsh.org.objectweb.asm.ClassVisitor,6,1,0,0.017523197
213,org.gjt.sp.jedit.help.HelpIndex.Word.Occurrence,2,1,0,0.04250765
214,org.gjt.sp.jedit.gui.statusbar.MultiSelectWidgetFactory.MultiSelectWidget,118,1,0,0.008610348
215,org.gjt.sp.jedit.gui.statusbar.FoldWidgetFactory.FoldWidget,125.166664,1,0,0.008610348
216,org.gjt.sp.jedit.options.BrowserContextOptionPane,170.5,0,0,0
217,org.gjt.sp.jedit.gui.PingPongList,113.333336,1,0,0.044344326
218,installer.TarBuffer,4.5,2,2,0.152730893
219,org.gjt.sp.jedit.search.SearchBar.FocusHandler,0,0,0,0
220,org.gjt.sp.jedit.gui.BeanShellErrorDialog,50.5,2,0,0.009465548
221,installer.CBZip2OutputStream,2,0,0,0
222,org.gjt.sp.jedit.search.HyperSearchFolderNode,8,2,0,0.047989327
223,org.gjt.sp.jedit.buffer.FoldHandlerProvider,6.6666665,3,0,0.125391468
224,net.sourceforge.jarbundler.PropertyListWriter,4.3333335,1,0,0.010841765
225,org.gjt.sp.jedit.gui.FilteredTableModel,9.333333,4,0,0.070556599
226,org.gjt.sp.jedit.bufferio.BufferSaveRequest,111.4,1,0,0.063220525
227,org.gjt.sp.jedit.bsh.ReflectError,20.555555,9,0,0.80648366
228,org.gjt.sp.jedit.textarea.JEditEmbeddedTextArea,101,1,0,0.009327877
229,org.gjt.sp.jedit.msg.EditPaneUpdate,39.25,9,0,0.858425712
230,org.gjt.sp.jedit.gui.DockableWindowManagerImpl.Entry,80.2,4,0,0.44919856
231,org.gjt.sp.jedit.gui.ActionBar.DocumentHandler,16,1,0,0.00794163
232,org.gjt.sp.jedit.PropertyManager,330,1,0,6.305242737
233,org.gjt.sp.jedit.browser.VFSFileChooserDialog.BrowserHandler,83.75,1,0,0.005492858
234,installer.SwingInstall.WindowHandler,13,1,0,0.006575971
235,org.gjt.sp.jedit.gui.statusbar.TaskMonitorWidgetFactory,112.6,0,0,0
236,org.gjt.sp.jedit.search.HyperSearchResults.ResultCellRenderer,92.5,1,0,0.010243864
237,org.gjt.sp.jedit.visitors.JEditVisitor,120.6,3,0,0.615498729
238,org.gjt.sp.jedit.gui.LogViewer.ActionHandler,171.5,1,0,0.008918339
239,org.gjt.sp.jedit.syntax.Chunk.GlyphCache,17,1,0,0.062157243
240,org.gjt.sp.jedit.gui.RegisterViewer.MouseHandler,166,1,0,0.004607329
241,de.masters_of_disaster.ant.tasks.ar.ArConstants,4.3333335,3,0,0.101525325
242,org.gjt.sp.jedit.gui.FilesChangedDialog.Renderer,114,1,0,0.00980857
243,org.gjt.sp.jedit.bufferset.BufferSet,120.42857,7,0,1.134943117
244,org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler,13,1,0,0.012428852
245,org.gjt.sp.jedit.PluginJAR.PluginDepends,44,1,0,0.033936369
246,org.gjt.sp.jedit.gui.tray.JTrayIcon.MyMouseListener,76,1,0,0.009691809
247,org.gjt.sp.jedit.pluginmgr.ManagePanel.PluginTableModel,72.7,9,0,0.181385345
248,org.gjt.sp.jedit.bsh.BSHTernaryExpression,49.333332,1,0,0.010937344
249,org.gjt.sp.jedit.buffer.UndoManager.Replace,16.25,2,0,0.066838365
250,org.gjt.sp.jedit.gui.JCheckBoxList.LabelRenderer,3.5,1,0,0.008610348
251,org.jedit.options.GlobalOptionGroup,8.5,1,0,0.015382085
252,org.gjt.sp.jedit.pluginmgr.Roster.Operation,10.5,3,0,0.053066227
253,org.gjt.sp.jedit.Registers,86.3,8,0,1.30911953
254,org.gjt.sp.jedit.gui.LogViewer.ColorizerCellRenderer,171.5,1,0,0.00438886
255,org.gjt.sp.jedit.pluginmgr.PluginManager.ActionHandler,13,1,0,0.008174846
256,org.gjt.sp.jedit.bsh.SimpleNode,35,53,0,12.53349005
257,org.gjt.sp.jedit.browser.VFSBrowser.FavoritesMenuButton,80.75,1,0,0.050100687
258,org.gjt.sp.jedit.pluginmgr.PluginList.Dependency,77,4,0,0.034823374
259,org.gjt.sp.jedit.gui.ErrorListDialog.ErrorEntry,141.5,2,0,0.512834006
260,org.gjt.sp.jedit.io.EncodingWithBOM.Detector,4,0,0,0
261,org.gjt.sp.jedit.textarea.TextAreaPainter.PaintText,38.77778,1,0,0.023745673
262,org.gjt.sp.jedit.search.HyperSearchResults.BufferLoadedVisitor,35.25,1,0,0.005051623
263,org.gjt.sp.jedit.gui.CloseDialog.ListHandler,155.2,1,0,0.007023665
264,org.gjt.sp.util.Log.LogPrintStream,172,1,0,54.38654769
265,org.gjt.sp.jedit.textarea.CircleFoldPainter,5,0,0,0
266,org.gjt.sp.jedit.gui.DockableWindowFactory,102.25,7,0,1.017951737
267,org.gjt.sp.jedit.bsh.BSHUnaryExpression,42,1,0,0.060170867
268,org.gjt.sp.util.ThreadUtilities.CountDownLatchRunnable,21,1,0,0.054056235
269,org.gjt.sp.jedit.bsh.Primitive,28.23077,20,2,1.429385479
270,org.gjt.sp.jedit.options.ViewOptionPane.ActionHandler,6,1,0,0.006407214
271,org.gjt.sp.jedit.options.ToolBarOptionPane.ListHandler,10,1,0,0.004757779
272,org.gjt.sp.jedit.gui.LogViewer.MyFilteredListModel,7.5,1,0,0.008918339
273,org.gjt.sp.jedit.gui.DefaultFocusComponent,34.25,4,0,0.060912325
274,org.gjt.sp.jedit.bsh.BSHBlock.NodeFilter,26,2,0,0.029233531
275,org.gjt.sp.jedit.options.StatusBarOptionPane.WidgetSelectionDialog.ActionHandler,7,1,0,0.00803037
276,org.gjt.sp.jedit.textarea.TextAreaPainter.PaintLineBackground,39.77778,1,0,0.023745673
277,org.gjt.sp.jedit.search.HyperSearchRequest,88.92308,1,0,0.013137925
278,org.gjt.sp.jedit.buffer.LineManager,80.25,1,0,4.013829186
279,org.gjt.sp.jedit.JEditKillRing,126.666664,1,0,0.61374052
280,org.gjt.sp.jedit.View.CaretHandler,99.5,1,0,0.094071397
281,org.gjt.sp.jedit.input.AbstractInputHandler,85,17,0,1.435490932
282,installer.TarInputStream,7,1,0,0.016753108
283,org.gjt.sp.jedit.io.VFS.SessionGetter,57,1,0,0.079104485
284,org.gjt.sp.jedit.JEditMode,175.66667,0,0,0
285,org.gjt.sp.jedit.search.HyperSearchResult,66.14286,7,0,0.155234306
286,org.gjt.sp.jedit.help.HelpViewer.ActionHandler,9.333333,1,0,0.007995284
287,org.gjt.sp.jedit.browser.FileCellRenderer.ExpansionToggleBorder,14,1,0,0.062605785
288,org.gjt.sp.jedit.pluginmgr.ManagePanel.HeaderMouseHandler.CleanupActionListener,65.166664,1,0,0.004946778
289,installer.OperatingSystem.Windows,12,1,0,0.014762591
290,org.gjt.sp.jedit.datatransfer.JEditDataFlavor,12.5,2,0,0.035467177
291,org.gjt.sp.jedit.pluginmgr.ManagePanel.RemoveButton,80.7,1,0,0.016340673
292,org.gjt.sp.jedit.menu.MarkersProvider,127.166664,0,0,0
293,org.gjt.sp.jedit.EditPane.CaretInfo,42.5,1,0,0.03157662
294,org.gjt.sp.jedit.JEditRegistersListener,121.666664,1,0,0.306799951
295,org.gjt.sp.jedit.browser.VFSBrowser.PluginsMenuButton,140.75,1,0,0.064654604
