id,className,a-index,inDeg,isKey?,OSE
287,org.mars_sim.msp.ui.swing.ImageLoader,24.181818,41,2,1.525808584
288,org.mars_sim.msp.core.structure.building.function.FuelPowerSource,66.545456,3,0,0.164838741
289,org.mars_sim.msp.config.model.landmark.LandmarkList,16.5,2,2,0.032208757
290,org.mars_sim.msp.ui.swing.tool.monitor.SettlementTableModel.SettlementTableCellUpdater,16,1,0,0.010815111
291,org.mars_sim.msp.core.person.ai.task.TendGreenhouse,88.29412,0,0,0
292,org.mars_sim.msp.ui.swing.tool.map.CannedMarsMap,42.666668,2,0,0.03216285
293,org.mars_sim.msp.ui.swing.tool.mission.create.StudyPanel.StudyTableModel,63,1,0,0.036806884
294,org.mars_sim.msp.ui.swing.tool.map.SurfMarsMap,7.6666665,1,0,0.119021936
295,org.mars_sim.msp.config.model.building.descriptors.ResearchDescriptor,0,0,0,0
296,org.mars_sim.msp.ui.swing.tool.monitor.MissionTableModel.MissionTableRowDeleter,14,1,0,0.010983543
297,org.mars_sim.msp.config.model.resupply.descriptors.ResupplyDescriptor,0,0,0,0
298,org.mars_sim.msp.core.mars.TerrainElevation,43.6,3,0,0.144721186
299,org.mars_sim.msp.ui.swing.unit_display_info.UnitDisplayInfo,41.77778,13,2,0.334123543
300,org.mars_sim.msp.config.model.medical.descriptors.SeriousnessDescriptor,0,0,0,0
301,org.mars_sim.msp.config.model.medical.TreatmentType,8,1,0,0.035818256
302,org.mars_sim.msp.ui.swing.unit_window.structure.TabPanelConstruction,94.125,1,0,0.010874795
303,org.mars_sim.msp.config.model.building.descriptors.ResearchSpecialtyDescriptor,0,0,0,0
304,org.mars_sim.msp.core.malfunction.MalfunctionConfig.RepairPart,5,1,0,0.037186927
305,org.mars_sim.msp.core.vehicle.SickBay,67.333336,2,2,0.292834495
306,org.mars_sim.msp.config.model.types.PersonNameGenderType,0,0,0,0
307,org.mars_sim.msp.config.model.people.PersonName,2,1,0,0.104202788
